imdb,kp_poster_url,year,kp_id,type,genres,countries
tt1981115,https://st.kp.yandex.net/images/film_big/595938.jpg,2013,595938,movie,"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt3063516,https://st.kp.yandex.net/images/film_big/780451.jpg,2013,780451,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1872181,https://st.kp.yandex.net/images/film_big/602409.jpg,2014,602409,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1907668,https://st.kp.yandex.net/images/film_big/592203.jpg,2012,592203,movie,"[{'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'ОАЭ'}]"
tt0465494,https://st.kp.yandex.net/images/film_big/104901.jpg,2007,104901,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]","[{'name': 'Франция'}, {'name': 'США'}]"
tt0386588,https://st.kp.yandex.net/images/film_big/77454.jpg,2005,77454,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0480249,https://st.kp.yandex.net/images/film_big/195524.jpg,2007,195524,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0825232,https://st.kp.yandex.net/images/film_big/258885.jpg,2007,258885,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt2870708,https://st.kp.yandex.net/images/film_big/760376.jpg,2014,760376,movie,"[{'name': 'драма'}, {'name': 'комедия'}]",[{'name': 'США'}]
,https://st.kp.yandex.net/images/film_big/681849.jpg,2012,681849,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",[{'name': 'Италия'}]
tt1193138,https://st.kp.yandex.net/images/film_big/464130.jpg,2009,464130,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1377575,https://st.kp.yandex.net/images/film_big/450760.jpg,2008,450760,movie,"[{'name': 'короткометражка'}, {'name': 'мелодрама'}]",[{'name': 'Австралия'}]
tt3805180,https://st.kp.yandex.net/images/film_big/679554.jpg,2013,679554,movie,"[{'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'Россия'}]
tt3711466,https://st.kp.yandex.net/images/film_big/795847.jpg,2014,795847,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt1438463,https://st.kp.yandex.net/images/film_big/417840.jpg,2009,417840,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'Россия'}]
tt0209144,https://st.kp.yandex.net/images/film_big/335.jpg,2000,335,movie,"[{'name': 'триллер'}, {'name': 'детектив'}, {'name': 'драма'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1800241,https://st.kp.yandex.net/images/film_big/635177.jpg,2013,635177,movie,"[{'name': 'драма'}, {'name': 'комедия'}]","[{'name': 'США'}, {'name': 'Китай'}]"
tt2278388,https://st.kp.yandex.net/images/film_big/683999.jpg,2014,683999,movie,"[{'name': 'комедия'}, {'name': 'приключения'}, {'name': 'детектив'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Германия'}]"
tt1631867,https://st.kp.yandex.net/images/film_big/505851.jpg,2014,505851,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt2229499,https://st.kp.yandex.net/images/film_big/666731.jpg,2013,666731,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1483013,https://st.kp.yandex.net/images/film_big/470185.jpg,2013,470185,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}, {'name': 'мелодрама'}]",[{'name': 'США'}]
tt1204975,https://st.kp.yandex.net/images/film_big/468571.jpg,2013,468571,movie,"[{'name': 'комедия'}, {'name': 'драма'}]",[{'name': 'США'}]
,https://st.kp.yandex.net/images/film_big/461934.jpg,2013,461934,movie,"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Австралия'}]"
tt1595366,https://st.kp.yandex.net/images/film_big/468102.jpg,2010,468102,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt1663662,https://st.kp.yandex.net/images/film_big/546915.jpg,2013,546915,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Мексика'}, {'name': 'Гонконг'}]"
tt1928340,https://st.kp.yandex.net/images/film_big/591789.jpg,2013,591789,movie,"[{'name': 'драма'}, {'name': 'фэнтези'}, {'name': 'история'}]","[{'name': 'США'}, {'name': 'Индонезия'}]"
tt3043542,https://st.kp.yandex.net/images/film_big/806273.jpg,2013,806273,cartoon,"[{'name': 'мультфильм'}, {'name': 'короткометражка'}, {'name': 'фэнтези'}, {'name': 'комедия'}, {'name': 'семейный'}]","[{'name': 'Люксембург'}, {'name': 'Франция'}]"
tt0884328,https://st.kp.yandex.net/images/film_big/273302.jpg,2007,273302,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'фантастика'}]",[{'name': 'США'}]
tt1454468,https://st.kp.yandex.net/images/film_big/468466.jpg,2013,468466,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Мексика'}, {'name': 'Великобритания'}]"
tt1234721,https://st.kp.yandex.net/images/film_big/416183.jpg,2014,416183,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1853728,https://st.kp.yandex.net/images/film_big/586397.jpg,2012,586397,movie,"[{'name': 'вестерн'}, {'name': 'боевик'}, {'name': 'драма'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0993846,https://st.kp.yandex.net/images/film_big/462682.jpg,2013,462682,movie,"[{'name': 'драма'}, {'name': 'криминал'}, {'name': 'биография'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1549920,https://st.kp.yandex.net/images/film_big/489439.jpg,2013,489439,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'вестерн'}]","[{'name': 'США'}, {'name': 'Корея Южная'}]"
tt0374298,https://st.kp.yandex.net/images/film_big/40775.jpg,2005,40775,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'детектив'}, {'name': 'приключения'}, {'name': 'военный'}]","[{'name': 'Россия'}, {'name': 'Болгария'}]"
tt2334879,https://st.kp.yandex.net/images/film_big/675649.jpg,2013,675649,movie,"[{'name': 'боевик'}, {'name': 'триллер'}]",[{'name': 'США'}]
tt0790736,https://st.kp.yandex.net/images/film_big/462454.jpg,2013,462454,movie,"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}, {'name': 'фантастика'}]",[{'name': 'США'}]
tt3121434,https://st.kp.yandex.net/images/film_big/652659.jpg,2013,652659,movie,"[{'name': 'семейный'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
tt2194499,https://st.kp.yandex.net/images/film_big/662596.jpg,2013,662596,movie,"[{'name': 'фантастика'}, {'name': 'фэнтези'}, {'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt1980209,https://st.kp.yandex.net/images/film_big/596227.jpg,2013,596227,movie,"[{'name': 'криминал'}, {'name': 'комедия'}, {'name': 'триллер'}, {'name': 'боевик'}]",[{'name': 'США'}]
tt1951261,https://st.kp.yandex.net/images/film_big/600847.jpg,2013,600847,movie,"[{'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1815862,https://st.kp.yandex.net/images/film_big/577285.jpg,2013,577285,movie,"[{'name': 'фантастика'}, {'name': 'приключения'}, {'name': 'боевик'}]",[{'name': 'США'}]
tt0770828,https://st.kp.yandex.net/images/film_big/252667.jpg,2013,252667,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt3338310,https://st.kp.yandex.net/images/film_big/745274.jpg,2013,745274,movie,"[{'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'Россия'}]
tt3155604,https://st.kp.yandex.net/images/film_big/653696.jpg,2013,653696,movie,[{'name': 'драма'}],[{'name': 'Россия'}]
tt0401383,https://st.kp.yandex.net/images/film_big/77435.jpg,2007,77435,movie,"[{'name': 'драма'}, {'name': 'биография'}]","[{'name': 'Франция'}, {'name': 'США'}]"
tt1343092,https://st.kp.yandex.net/images/film_big/463724.jpg,2013,463724,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}]","[{'name': 'Австралия'}, {'name': 'США'}]"
tt0986272,https://st.kp.yandex.net/images/film_big/282491.jpg,2007,282491,movie,"[{'name': 'короткометражка'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1333125,https://st.kp.yandex.net/images/film_big/432725.jpg,2013,432725,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt2357129,https://st.kp.yandex.net/images/film_big/677798.jpg,2013,677798,movie,"[{'name': 'драма'}, {'name': 'биография'}]","[{'name': 'США'}, {'name': 'Швейцария'}]"
tt1723121,https://st.kp.yandex.net/images/film_big/582170.jpg,2013,582170,movie,"[{'name': 'комедия'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt2194625,https://st.kp.yandex.net/images/film_big/636356.jpg,2011,636356,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
,https://st.kp.yandex.net/images/film_big/679550.jpg,2012,679550,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt1700258,https://st.kp.yandex.net/images/film_big/542600.jpg,2010,542600,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Германия'}]
,https://st.kp.yandex.net/images/film_big/651645.jpg,2011,651645,tv-series,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt1217613,https://st.kp.yandex.net/images/film_big/427542.jpg,2011,427542,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}]",[{'name': 'США'}]
tt0970416,https://st.kp.yandex.net/images/film_big/280176.jpg,2008,280176,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'США'}]
tt1045658,https://st.kp.yandex.net/images/film_big/462938.jpg,2012,462938,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0790724,https://st.kp.yandex.net/images/film_big/417583.jpg,2012,417583,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'детектив'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt2649128,https://st.kp.yandex.net/images/film_big/521689.jpg,2012,521689,movie,"[{'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt1817273,https://st.kp.yandex.net/images/film_big/577673.jpg,2012,577673,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1547234,https://st.kp.yandex.net/images/film_big/489415.jpg,2012,489415,movie,"[{'name': 'триллер'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1670345,https://st.kp.yandex.net/images/film_big/522892.jpg,2013,522892,movie,"[{'name': 'криминал'}, {'name': 'триллер'}, {'name': 'детектив'}]","[{'name': 'США'}, {'name': 'Франция'}]"
tt1706593,https://st.kp.yandex.net/images/film_big/559242.jpg,2012,559242,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'США'}]
tt1623205,https://st.kp.yandex.net/images/film_big/506005.jpg,2013,506005,movie,"[{'name': 'фэнтези'}, {'name': 'приключения'}, {'name': 'комедия'}, {'name': 'семейный'}]",[{'name': 'США'}]
tt2987342,https://st.kp.yandex.net/images/film_big/766592.jpg,2013,766592,movie,"[{'name': 'короткометражка'}, {'name': 'комедия'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Россия'}]"
tt0211933,https://st.kp.yandex.net/images/film_big/37547.jpg,2007,37547,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt0773262,https://st.kp.yandex.net/images/film_big/277537.jpg,2006,277537,tv-series,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt1300854,https://st.kp.yandex.net/images/film_big/462762.jpg,2013,462762,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0385002,https://st.kp.yandex.net/images/film_big/77444.jpg,2005,77444,movie,"[{'name': 'драма'}, {'name': 'криминал'}, {'name': 'военный'}, {'name': 'спорт'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt1659337,https://st.kp.yandex.net/images/film_big/523248.jpg,2012,523248,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}]",[{'name': 'США'}]
tt0877057,https://st.kp.yandex.net/images/film_big/406148.jpg,2006,406148,anime,"[{'name': 'аниме'}, {'name': 'мультфильм'}, {'name': 'фэнтези'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'детектив'}]",[{'name': 'Япония'}]
tt0814314,https://st.kp.yandex.net/images/film_big/395787.jpg,2008,395787,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}]",[{'name': 'США'}]
tt0163651,https://st.kp.yandex.net/images/film_big/5129.jpg,1999,5129,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt0480255,https://st.kp.yandex.net/images/film_big/196748.jpg,2010,196748,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'детектив'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Франция'}]"
tt0259711,https://st.kp.yandex.net/images/film_big/870.jpg,2001,870,movie,"[{'name': 'фантастика'}, {'name': 'мелодрама'}, {'name': 'детектив'}, {'name': 'триллер'}]","[{'name': 'США'}, {'name': 'Испания'}]"
tt1588173,https://st.kp.yandex.net/images/film_big/497077.jpg,2013,497077,movie,"[{'name': 'ужасы'}, {'name': 'мелодрама'}, {'name': 'комедия'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt2930610,https://st.kp.yandex.net/images/film_big/687595.jpg,2012,687595,tv-series,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt1722450,https://st.kp.yandex.net/images/film_big/542581.jpg,2010,542581,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
tt1232829,https://st.kp.yandex.net/images/film_big/413080.jpg,2012,413080,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt0435670,https://st.kp.yandex.net/images/film_big/86573.jpg,2007,86573,movie,"[{'name': 'фэнтези'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'детектив'}]","[{'name': 'США'}, {'name': 'Швеция'}, {'name': 'ЮАР'}]"
tt0780536,https://st.kp.yandex.net/images/film_big/276295.jpg,2007,276295,movie,"[{'name': 'комедия'}, {'name': 'криминал'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt0829482,https://st.kp.yandex.net/images/film_big/261363.jpg,2007,261363,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt0277027,https://st.kp.yandex.net/images/film_big/706.jpg,2001,706,movie,[{'name': 'драма'}],[{'name': 'США'}]
tt1345836,https://st.kp.yandex.net/images/film_big/437410.jpg,2012,437410,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt0405743,https://st.kp.yandex.net/images/film_big/81584.jpg,2005,81584,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Германия'}]
tt1440129,https://st.kp.yandex.net/images/film_big/466844.jpg,2012,466844,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Япония'}, {'name': 'Гонконг'}]"
tt1082601,https://st.kp.yandex.net/images/film_big/394455.jpg,2009,394455,movie,"[{'name': 'драма'}, {'name': 'спорт'}, {'name': 'боевик'}]",[{'name': 'США'}]
tt0290002,https://st.kp.yandex.net/images/film_big/61439.jpg,2004,61439,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1232200,https://st.kp.yandex.net/images/film_big/462884.jpg,2012,462884,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1386703,https://st.kp.yandex.net/images/film_big/453374.jpg,2012,453374,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt0268978,https://st.kp.yandex.net/images/film_big/530.jpg,2001,530,movie,"[{'name': 'драма'}, {'name': 'биография'}, {'name': 'мелодрама'}]",[{'name': 'США'}]
tt0493464,https://st.kp.yandex.net/images/film_big/259876.jpg,2008,259876,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Германия'}]"
tt1488555,https://st.kp.yandex.net/images/film_big/471587.jpg,2011,471587,movie,"[{'name': 'фэнтези'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0264464,https://st.kp.yandex.net/images/film_big/324.jpg,2002,324,movie,"[{'name': 'криминал'}, {'name': 'биография'}, {'name': 'комедия'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt1639405,https://st.kp.yandex.net/images/film_big/451190.jpg,2009,451190,movie,"[{'name': 'боевик'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt2262308,https://st.kp.yandex.net/images/film_big/692309.jpg,2012,692309,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}, {'name': 'семейный'}, {'name': 'военный'}]",[{'name': 'США'}]
tt0813715,https://st.kp.yandex.net/images/film_big/271748.jpg,2006,271748,tv-series,"[{'name': 'фантастика'}, {'name': 'фэнтези'}, {'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'США'}]
tt1231583,https://st.kp.yandex.net/images/film_big/464282.jpg,2010,464282,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1023111,https://st.kp.yandex.net/images/film_big/311268.jpg,2008,311268,movie,"[{'name': 'боевик'}, {'name': 'спорт'}, {'name': 'драма'}]",[{'name': 'США'}]
tt1022603,https://st.kp.yandex.net/images/film_big/409372.jpg,2009,409372,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1074213,https://st.kp.yandex.net/images/film_big/390738.jpg,2008,390738,movie,[{'name': 'мелодрама'}],[{'name': 'Италия'}]
tt1131729,https://st.kp.yandex.net/images/film_big/416824.jpg,2009,416824,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'музыка'}]","[{'name': 'Великобритания'}, {'name': 'Франция'}, {'name': 'Германия'}]"
tt1570728,https://st.kp.yandex.net/images/film_big/493992.jpg,2011,493992,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1371111,https://st.kp.yandex.net/images/film_big/464484.jpg,2012,464484,movie,"[{'name': 'фантастика'}, {'name': 'драма'}, {'name': 'боевик'}, {'name': 'детектив'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Германия'}, {'name': 'Гонконг'}, {'name': 'Сингапур'}]"
tt1446714,https://st.kp.yandex.net/images/film_big/467099.jpg,2012,467099,movie,"[{'name': 'фантастика'}, {'name': 'ужасы'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt2085059,https://st.kp.yandex.net/images/film_big/655800.jpg,2011,655800,tv-series,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt1409024,https://st.kp.yandex.net/images/film_big/455773.jpg,2012,455773,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1074638,https://st.kp.yandex.net/images/film_big/408871.jpg,2012,408871,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'Великобритания'}, {'name': 'США'}, {'name': 'Турция'}]"
tt0948470,https://st.kp.yandex.net/images/film_big/278217.jpg,2012,278217,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1060277,https://st.kp.yandex.net/images/film_big/374718.jpg,2007,374718,movie,"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt1637725,https://st.kp.yandex.net/images/film_big/507817.jpg,2012,507817,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1797504,https://st.kp.yandex.net/images/film_big/603616.jpg,2012,603616,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}]",[{'name': 'Испания'}]
tt0356150,https://st.kp.yandex.net/images/film_big/5090.jpg,2004,5090,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1135985,https://st.kp.yandex.net/images/film_big/398624.jpg,2008,398624,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1648216,https://st.kp.yandex.net/images/film_big/523362.jpg,2010,523362,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}]",[{'name': 'Испания'}]
tt0417741,https://st.kp.yandex.net/images/film_big/89515.jpg,2009,89515,movie,"[{'name': 'фэнтези'}, {'name': 'приключения'}, {'name': 'семейный'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt1515091,https://st.kp.yandex.net/images/film_big/474953.jpg,2011,474953,movie,"[{'name': 'боевик'}, {'name': 'приключения'}, {'name': 'триллер'}, {'name': 'криминал'}, {'name': 'детектив'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt1636826,https://st.kp.yandex.net/images/film_big/507440.jpg,2012,507440,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt1675434,https://st.kp.yandex.net/images/film_big/535341.jpg,2011,535341,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'биография'}]",[{'name': 'Франция'}]
tt1396218,https://st.kp.yandex.net/images/film_big/463577.jpg,2011,463577,movie,"[{'name': 'фэнтези'}, {'name': 'комедия'}, {'name': 'семейный'}]",[{'name': 'США'}]
tt0180093,https://st.kp.yandex.net/images/film_big/367.jpg,2000,367,movie,[{'name': 'драма'}],[{'name': 'США'}]
tt0848228,https://st.kp.yandex.net/images/film_big/263531.jpg,2012,263531,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}, {'name': 'приключения'}]",[{'name': 'США'}]
,https://st.kp.yandex.net/images/film_big/507169.jpg,2010,507169,movie,"[{'name': 'фантастика'}, {'name': 'драма'}, {'name': 'военный'}]",[{'name': 'Россия'}]
tt1045772,https://st.kp.yandex.net/images/film_big/402550.jpg,2008,402550,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'биография'}]","[{'name': 'Франция'}, {'name': 'США'}]"
tt2141789,https://st.kp.yandex.net/images/film_big/406175.jpg,2011,406175,cartoon,"[{'name': 'мультфильм'}, {'name': 'фэнтези'}, {'name': 'комедия'}, {'name': 'приключения'}, {'name': 'семейный'}]",[{'name': 'Россия'}]
tt0972558,https://st.kp.yandex.net/images/film_big/257774.jpg,2008,257774,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}]",[{'name': 'Россия'}]
tt1340800,https://st.kp.yandex.net/images/film_big/462548.jpg,2011,462548,movie,"[{'name': 'триллер'}, {'name': 'детектив'}]","[{'name': 'Великобритания'}, {'name': 'Франция'}, {'name': 'Германия'}]"
tt2094767,https://st.kp.yandex.net/images/film_big/565158.jpg,2012,565158,movie,"[{'name': 'драма'}, {'name': 'военный'}]",[{'name': 'Россия'}]
tt1568346,https://st.kp.yandex.net/images/film_big/491724.jpg,2011,491724,movie,"[{'name': 'детектив'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Швеция'}, {'name': 'Норвегия'}]"
tt0337978,https://st.kp.yandex.net/images/film_big/9544.jpg,2007,9544,movie,"[{'name': 'боевик'}, {'name': 'триллер'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt0472399,https://st.kp.yandex.net/images/film_big/195615.jpg,2010,195615,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt1278449,https://st.kp.yandex.net/images/film_big/428134.jpg,2010,428134,movie,"[{'name': 'музыка'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'криминал'}]","[{'name': 'Швеция'}, {'name': 'Франция'}, {'name': 'Дания'}]"
tt1600195,https://st.kp.yandex.net/images/film_big/501293.jpg,2011,501293,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt1424381,https://st.kp.yandex.net/images/film_big/460523.jpg,2010,460523,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0253474,https://st.kp.yandex.net/images/film_big/355.jpg,2002,355,movie,"[{'name': 'драма'}, {'name': 'военный'}, {'name': 'биография'}, {'name': 'музыка'}]","[{'name': 'Франция'}, {'name': 'Польша'}, {'name': 'Великобритания'}, {'name': 'Германия'}]"
tt2124096,https://st.kp.yandex.net/images/film_big/573817.jpg,2011,573817,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'семейный'}]",[{'name': 'Россия'}]
tt0443649,https://st.kp.yandex.net/images/film_big/102611.jpg,2008,102611,movie,"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'драма'}, {'name': 'приключения'}, {'name': 'история'}]","[{'name': 'США'}, {'name': 'ЮАР'}]"
tt0433035,https://st.kp.yandex.net/images/film_big/88198.jpg,2011,88198,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'семейный'}]","[{'name': 'США'}, {'name': 'Индия'}]"
tt1634122,https://st.kp.yandex.net/images/film_big/507676.jpg,2011,507676,movie,"[{'name': 'комедия'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'Великобритания'}, {'name': 'Франция'}, {'name': 'США'}]"
tt0942385,https://st.kp.yandex.net/images/film_big/278208.jpg,2008,278208,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'военный'}]","[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Германия'}]"
tt0295721,https://st.kp.yandex.net/images/film_big/14339.jpg,2003,14339,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'Франция'}]
tt0183869,https://st.kp.yandex.net/images/film_big/854.jpg,2000,854,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'Франция'}]
